text,actual,predicted,probability
bizarre tobe hooper exercise regarding an unfortunate young man brad dourif with the ability to set people on fire  this ability stems from parents who partook in atomic experiments in the 50 s  they die of spontaneous human combustion and it seems that what sam is beginning to suffer from derives by these pills his girlfriend  lisa cynthia bain gives him to take for rough migraines  in actuality  lisa was told to manipulate sam into taking the pills by lew orlander william prince   pretty much the young man s father who raised him from a child  lew has benevolent plans  he sees sam as the first  atomic man   a pure killing machine in human form  sam not_wanted this and will do whatever it takes to silence those responsible for his condition  as the film goes  sam s blood is slowly growing toxic  green in color instead of red  it seems that water and other substances which often put out fire react right the opposite when sam s uncontrollable outbursts of flame ignite  come to find out  lisa has sam s condition whose parents also dies from shc  dr  marsh jon cypher   someone who sam has known for quite some time as his physician  is to insert toxic green fluid into their bodies  i m guessing to increase their levels of flame  nina melinda dillon  sporting an accent that fades in and out was sam s parents  friend and associate on the experiments in the 50 s who tries to talk things over with him regarding what is happening  and  rachel dey young is sam s ex wife who may be working against her former husband with lew and marsh to harm him and lisa quite a strange little horror flick  filled with some pretty awful flame effects  dourif tries to bring a tragic element and intensity to his character whose plight we continue to watch as his body slowly becomes toxic waste with fire often igniting from his orifices  there s this large hole in his arm that spits out flame like a volcano and a massive burn spot on his hand which increases in size over time  best scene is probably when director john landis  who portrays a rude electrical engineer trying to inform sam to hang up because the radio program he s calling has sounded off for the night  becomes a victim of shc  the flick not_quite works because it s so wildly uneven with an abrupt  ridiculous finale where sam offers to free lisa of her fire by taking it from her,0,1,0.4874321572585387
i think that elisabeth rohm  though she may try hard  is not_very good at all  i guess it was because of budget that she may have been the only one they could get for that price  i mainly watched it for the performance of myron natwick  whose work i know very well he was the most believable and without doubt the most compelling to watch  when he wasn t on the screen  the thing went dead  this was filmed in vancouver  he gave me the creeps  but be assured that in real life he is a kind  funny compassionate man  he even said playing that role gave him the creeps i ll watch anything with him in it  but elisabeth rohm   not_again  she was as exciting as lint on law and order  maybe a very nice person  but not_actress,0,1,0.6535511813558599
this romantic adventure must have seemed shockingly subversive in its day  a wealthy upper class english woman schemes  plots and manipulates everyone around her for her own satisfaction  she uses her privileged position to embark on secret activities of a decidedly anti social kind  there s a clever sex role reversal as her activities prove her more daring and dashing than most of the male characters  but naturally there s a tall  dark and handsome stranger to keep up the love interest  and this wicked lady is not_backward in coming forward when she meets the right man the wishy washy weakness and gullibility of every other character make the plot unconvincing in the extreme  but those who thirst for romance will overlook that,0,1,0.5588974753429995
in the days before gore and sex took over  real horror films were made  castle of blood is  in my estimation  one of the finest  although other reviewers have given it mixed ratings  in an odd sort of way it reminds of the more recent the others  which was in the theaters a couple of years ago director antonio margheriti remade his own picture in 1970 titling it this time web of the spider  aka nella stretta morsa del ragno   why he did this i do not_understand  although the remake starred anthony franciosa and klaus kinski and was very good in its own right  perhaps he saw a good story and wished to tailor it more to american audiences  i do not_know  it is interesting that he did the original in black and white and the remake in color castle of blood is excellent italian gothic  la danza macabra is said to be an unpublished work of edgar allen poe  who  appears  in this film  poe and lord blackwood  owner of a haunted castle  bet american writer alan foster  george riviere  that he cannot spend all souls night in said castle and survive  foster eagerly accepts the bet but soon regrets it  for he is witness to a series of murders committed by ghosts  it seems that the ghosts come back to life once every few years but are doomed to re enact the crimes they committed in life  lord blackwood conveniently forgot to tell foster that his blood is needed for them to resurrect themselves on the next all souls night  it does not_take foster and the beautiful elisabeth blackwood  portrayed by the incomparable barbara steele  long to fall in love  even though their romance is doomed  because elisabeth is one of the ghosts  i will not_give the ending away  but will just say that castle of blood is every bit a romantic tragedy as it is a horror story  comments  this film is greatly atmospheric  even by the excellent standards of the italians  my personal opinion is they do true horror better than anybody  and the somewhat dim black and white filming only enhances this  in fairness  web of the spider was fine in its own right  even with color and greater brightness  i loved the lingering shots  something most modern day directors do not_have the patience for  indeed  when alan first enters the doomed castle  we are treated to several minutes of him doing nothing but roaming around from room to room  the dread ands unease building in his face and mannerisms  by the time the first ghost appears  the audience is thoroughly primed and ready  there is wonderful dialogue between alan and the ghosts  something else not_often done in standard ghost stories  there are also memorable scenes  very visual for this type of film  elisabeth s  murder  and the dance scene  reminds somewhat of the similar dance of the ghouls in 1962 s carnival of souls  were particularly good sadly  few general interest viewers will ever hear of  much less see  this film  that is a shame  for this one is a cut above the rest  i got my copy from sinister cinema and am not_certain if it can be purchased anywhere else  for persons interested in this genre  it is a must see,0,1,0.8804726855000504
in 1972  after his wife left to go her own way  elvis presley began dating linda thompson  miss thompson  a good humored  long haired  lovely  statuesque beauty queen  is charted to fill a void in elvis  life  when elvis  divorce became final  linda was already in place as the legendary performer s live in girlfriend and travel companion until 1976 this is a gaudy look at their love affair and companionship  linda whole heartedly tending to her lover s needs and desires  and even putting up with his swallowing medications by the handful and introducing her to her own love affair with valium  at times this movie is harsh and dark of heart  a very unattractive look at the  king  and his queen don johnson is absolutely awful as elvis  over acting to the hilt is not_attractive  stephanie zimbalist lacks the classiness of linda  but does the job pretty well  supporting cast includes  john crawford  ruta lee  and rick lenz  watching this twice is more than enough for me  but don t let this review stop you from checking it out  for most elvis fans that i have conferred with  this is not_a favored presentation,0,1,0.46420772313781494
i think i laughed twice  the line where the main character says something about being from the streets  and then i forget the other time i laughed  it was probably in the beginning this has to be one of the thinnest movies ever  doesn t hollywood realize that this kind of humor is degrading and sad  really  you can only insult yourself so many times 2 10,0,1,0.5625424840002361
a call girl witnesses a murder and becomes the killer s next target  director brian de palma is really on a pretentious roll here  his camera swoops around corners in a museum  after lingering a long time over a painting of an ape   divvies up into split screen for arty purposes  practically gives away his plot with a sequence  again in split screen  where two characters are both watching a tv program about transsexuals  and stages his  first  finale during a thunderous rainstorm   dressed to kill  is exhausting  primarily because it asks us to swallow so much and gives back nothing substantial  much of the acting  with the exception of young keith gordon  is mediocre and the  second  finale is a rip off of de palma s own  carrie   not_to mention  psycho   the explanation of the dirty deeds plays like a spoof of hitchcock  not_an homage  stylish in a steely cold way  the end results are distinctly half baked     from,0,1,0.4264232112336808
i cheer for films that fill in subject matter gaps in world cinema  so after watching the trailer for  water lilies   i expected to like this film because i thought i d stumbled on something unique  a movie that honestly portrays teen lesbian love   sort of a female version of  beautiful thing   the main characters are young french women 15 years old  marie is slender  reticent and pretty in a tomboyish way  floriane is outgoing  athletic and beautiful  and anne is loyal  pudgy and behaviorally immature  the erotic interrelationship between marie and floriane is always simmering in this movie  if not_at the surface  then just below it   water lilies   however  is not_about the dawning of lesbian love upon two teens  it is about sexual frustration  suffering  ennui  teens working at cross purposes and   in at least two instances   joyless  mechanical sex  it also proves that screenwriters and film makers mar their own creations when they become too manipulative in the extra features on the  lord of the flies  dvd  director peter brook says   french cynicism starts with the arousal of sex   meaning the french regard children as angels while they regard adolescents and adults with a pervasive cynicism  part of the downfall of this film is film maker celine sciamma has gulped a mighty dose of this cynicism  where is the joy   i asked myself while watching this film  yes  first love can be painful and frustrating  but it can also be joyful and triumphantly erotic in a fresh  life affirming way  these positive aspects are missing from this movie  there is not_balance organically  this movie wants to be a poignant celebration of first love  but sciamma is too impressed with her own cynicism and cleverness and ruins the film  first  what is the point of showing only the plump girl nude  i know there is an established tradition of tasteful teen nudity in european cinema  as evidenced by films like  the slingshot  the rascals  the devil  probably  the little thief  murmur of the heart  friends  beau pere  and  europa  europa   but this instance is a petty authorial intrusion    see  audience  i can make a film where i show only the unattractive person nude   either not_nudity or evenly distributed nudity would ve been an honest way to go there is a scene in a club where floriane and marie are dancing  what follows next is not_just floriane cynically manipulating marie  it is film maker sciamma cynically manipulating her audience perhaps the biggest betrayal of authenticity and organic honesty takes place when floriane warns marie she s about to request something that is  not_normal   marie understandably asks   who cares about being normal   then sciamma plays false with her audience and the hurtling momentum of the movie  because floriane s request is a phony  derivative and substitute question   not_the authentic  heartfelt question the movie  marie s character and the viewers who ve invested their time deserve  here are also two moments which clank falsely on the viewer s nerves  1  since when do the french   of all people   take baths wearing bathing suits  and with a turtle to boot  2  what teen   of any nationality   would chomp down on an apple core that s been thrown in the garbage in order to get a taste of the beloved s mouth the three main actresses are promising and  if they find better vehicles for their talents  may become excellent actors  louise blachere  anne  is the best actress in terms of technique and could have a successful career in supporting roles  adele haenel  floriane  could become a leading lady  or a bombshell  or both  pauline acquart  marie  possesses an intensity and magnetism which are unmistakable  in the future  she could play everything from an emotionally crippled librarian to a mysteriously sensual seductress to a reluctant politician riding a meteoric rise in acclaim all in all   water lilies  was very disappointing  will an honest film maker please make an authentic movie about two young women falling in love  not_not necessarily for the sake of this middle aged guy   but so young lesbian girls can have something of quality they can watch and identify with  and yes  to fill a subject matter gap in world cinema,0,1,0.7365068858276053
i didn t feel as if i d been raped like i did with the enchanted christmas but belle s magical world is still the antithesis of beauty and the beast  like christmas bmw hates its audience although not_to such an extreme degree  it s ugly uncanonical idiotic and the writing is horrifically bad none of the stories work  these are not_the characters we loved from batb at all they re a bunch of pod people  i wanted to dissect it but after a few minutes i gave up because not_one in their right mind would take this claptrap seriously  what we have here are three stories   the perfect word  is an overbearing ponderous study of forgiveness   fifi s folly  only works if you can accept that babette s name is actually fifi and that she s a closet james bond villainess and that lumiere is an idiot concerning women   broken wing   or  broken wind  as i like to call it  is probably the most heinous of the bunch  beast hates birds  since when  don t watch this crap  every copy of this video deserves to be cremated  beauty and the beast is still a cinematic classic a transcendent celebration of love art  intelligence and the human soul,0,1,0.49814798805385163
i believe that war films should try to convey the terror of war  avoid idealism and respect some rudimentary military principles  zvezda barely does the first  zvezda being a russian war film  i was expecting patriotism  sentimentality  beautiful poetic pictures  a lush score  slavic cheekbones and cruel germans  what i didn t need was the naive love non affair  the unrealistically silly war scenes and the abuse of the syrupy soundtrack in a film which avoided carefully all historical or political references  stalinism  nazism  holocaust  only to end on a passing but nonetheless insulting to our sense of history endnote about  liberating poland   a missed opportunity as a film but not_as propaganda apparently,0,1,0.44740417447927944
although i had heard this film was a little dry  i watch whatever scott bakula is in  at the start of this film i had high hopes for the classic cheesy but enjoyable scott gets girl ending and until 20 minutes before the end it was going great  the plot twist was crazy and unexpected and very clever  i kept my fingers crossed that it would work out and it would all be some horrible misunderstanding  right up until when the credits rolled and i realised that there was not_going to be a happy and contented ending  unfortunately i was left regretting that i d watched it and hurriedly putting on some quantum leap to restore my faith in the goodness of the great scott,0,1,0.47319567422165265
after an initial release of 4 very good eurotrash titles  redemption has managed to scrape the bottom of the barrel with the bloodsucker leads the dance  i found not_bloodsuckers anywhere in this movie the story is simple  a mysterious count invites several actresses to his castle for a little vacation  after some sofcore sexual shenanigans the girls get decapitated one by one  who is the killer  who knows  there are more red herrings in this one than at the local fish market on friday the pace is excruciating  the story is silly and the skin scenes aren t all that terrific either give this one a miss,0,1,0.7235612060232485
i attempted to watch this film without being able to really sit through it  for while it is suppose to have a  good  message  the problem is that it is obviously produced according to one particular interpretation of scripture  an interpretation  in my opinion  will mislead a lot of people  in addition  i am a movie maniac and the acting in this film was completely unacceptable  not_before had i wished for a negative score to rate a movie  so  if you wish to be preached to incessantly by those without authority  then by all means  get this film  this comment is also a warning to people who like or love scifi  because the title will deceive a lot of people as well  this was an unfortunate film  because the basic idea had possibilities and those possibilities were squandered  the film s only redeemable quality is that it did make me realize that the character in the  time machine  probably should have shown a little more moral outrage at the odd behavior by those in his future,0,1,0.4497441209500865
the lovely eva longoria parker plays kate  who dies after an ice angel crushes her before the  i do s  with fiancé henry paul rudd   after two years henry has yet to move on and his sister chloe lindsay sloane is very concerned  chloe arranges for henry to talk with an attractive psychic ashley lake bell   ashley is to contact kate s spirit hoping to help henry get on with his life  when the psychic starts getting attracted to henry  kate s ghost appears to nip the romance in the bud  there are some funny situations  but if you ve seen the trailers you have seen the substance of the film  also in the cast  stephen root  jason biggs  william morgan sheppard and wendi mclendon covey  i personally thought that bell stole the show from parker  and biggs as usual a pain in the butt  still this movie was over hyped,0,1,0.6282457929585331
the reasons to watch this knock off    err    tribute to a great movie called se7en    it s on while your channel surfing and there s nothing else on    someone pays you to watch it do yourself a favor and pop in the dvd for se7en  rent it  download it on itunes  or put it in your netflix cue and skip the flock entirely  the flock the same story with with a few changes  furthermore the editing just wreaks of se7en and actually ends up taking you out of the story several times  the worst one is probably the fly over desert helicopter shots  with sounds of people people chattering over the radio  except there are not_police helicopters flying overhead in this one bottom line  i call it a blatant knock off  if you wanna be nice you can call it a tribute film  go ahead  but either way go watch se7en,0,1,0.44371342377814726
i absolutely despise this movie  not_wonder jose larraz  disowned  it at one point and refuses to discuss it  i admire larraz s work  especially his more obscure slasher sex maniac thrillers like savage lust or scream and die  his work has a kind of inescapable artiness about it that he can t seem to switch off  owing in part to his secondary career as a painter   cartoonist  it s too bad he not_made a western  his vision would have been perfect black candles is easily his most notorious film and probably his best known after the masterpiece vampyres  and it s notoriety revolves around one scene where a satanic coven enacts a bizarre rite involving extracting the reproductive fluid of a goat    symbolizing the beast    as some kind of nauseating balm to be used in preparing the waif like sister of a murdered man for her role as the bride of satan  the scene in question is staged in a way that looks rather convincing even without the display of any plumbing apparatus the goat may have been endowed with  relying upon the histrionics of the actress recruited to play the supplicant in the ritual and lots of guttural chanting on the film s recycled musical score heard in a half dozen films attributed to jacinto molina  the perverse nature of the scene is more implied than shown in graphic detail  heightened somewhat by the knowledge that said supplicant is actually the teen aged daughter of the satanic priest  my but they had fun concocting this movie the problem with it is that there isn t much to deconstruct or contemplate aside from the paper thin rosemary s baby derived story of a woman being weaned into her role as satan s bride by a sophisticated coven of satanists living in the hedgrowed outlands of a very sinister britain  led by eurohorror sensation helga line these satanists are comprised of doctors  lawyers  land owning magnates and other upper crust dignitaries who actually owe their professional success to their worship of the devil  all you have to do is sell your soul and the world can be yours  only watch out whom you may sell out to pay back petty personal conflict or you may end up being felched with a sword the film attempts to combine this heady satanic trip with oodles or borderline graphic sex  and should correctly be regarded as a kind of apex or culmination of the sex and horror spanish thriller traditions popularized in part by mr  molina   ms  line  and which had amazingly flourished under the disapproving eye of one generalissimo franco  the dictator who controlled spain up until 1976  while he lived his decree was that spanish cinema was to be free of graphic depictions of on screen sex  spanish directors often made two versions of their films  one with the sex concealed for their own screens and one with the fornication on display for export  as difficult as it was for the filmmakers to express themselves the result was a sort of interesting tension that usually results when artists flirt with the forbidden  spanish horror from the 1970s has a very special flavor to it that is somewhat of an acquired taste  it s not_for everyone but in a bizarre turn of events  without franco s influence on their culture spanish horror sort of dried up in the late 1970s  when their gothic castles and demonic orgies suddenly found themselves passé when compared to new sensations like jaws and the star wars phenomenon  and without franco s constraints their were suddenly a flood of overtly graphic thrillers that came tumbling out of the pipes in the very late 70s early 80s  of which black candles is perhaps the best known due to it s emphasis on sexual deviancy with a barnyard animal  larraz  major horror films have always revolved around sexual taboos  the lesbianism of vampyres  the incest of scream and die   deviation  but here the effect of the depravity is to overshadow the rest of the production  nobody cares about anything else but the traditionally censored trip to the goat barn  and watching a cut version without the scene in the barn is almost an exercise in pointlessness  the sex isn t graphic enough to rate as porn and the chills aren t chilling enough to rate as horror so  black candles is essentially a behavior study    here is how high society british satanists might behave in their secluded mansions out in the west midlands or whatever  between sex scenes the actors actresses sit around and have lots of discussions  the best thing the film has going for it is an undeniably oppressive atmosphere of claustrophobia  with most of it s action taking place in the tightly confined interiors of ms  line s character s mansion  nearly every avenue of fornication is hinted at so fans of soft core sex romps with a hinting of supernatural horror will be amused  and of course the vicarious sex criminals amongst us will enjoy choking their chickens to the goat barn scene  but the ultimate conclusion of the film is silly  pretentious  intelligence insulting  and probably perfect for such an otherwise forgettable exercise in applied sleaze 2 10  without the goat barn this movie just isn t the same  and with the scene it s probably a bit too much for most viewers  larraz was correct to disown it,0,1,0.40243604219319146
why do movie makers always go against the author s work  i mean  yes  things have to be condensed for the sake of viewer interest  but look at anne of green gables  they did a wonderful job of combining important events into a cohesive whole that was simply delightful  i can t believe that they chose to combine three novels together for anne of avonlea into such a dreadful mess  look at all they missed out on by doing that       paul irving  little elizabeth  the widows  windy poplars       and anne s college years  for heaven s sake    wouldn t it have been delightful to meet priscilla and all the rest of the redmond gang  kevin sullivan should have taken things one movie at a time  instead of jumbling them all together and combining characters and events the way he did  this movie was good  if you leave the novels out of it   but l m  montgomery s beautiful work is something that should not_be denied  this movie was a let down after seeing the successful way he brough anne of green gables to life,0,1,0.5743021134574199
another of many nearly forgotten movies cranked out by poverty row in the 1930 s  resurrected by the magic of dvd starring stock universal player lionel atwill  often a supporting actor in numerous frankenstein movies  as a pair of twins involved in a murder racket  one kills the victims  stockbrokers involved in a scam  and asks witnesses for the exact time  while the other is deaf and is proved  innocent  because he could not_have spoken to witnesses of course  where it falls apart is if it was a congenital deafness  wouldn t they both be deaf  oh  well atwill does a pretty good job here  faking being deaf and mute  unfortunately  not_one else here can really act worth a darn,0,1,0.4324159720021917
i watched this on a whim because it was available and i d heard the thumb movies were funny  this one was not_the majority of the jokes were based around  geranium s  physique and  in turn  kate winslet s  i think it s really pathetic of the the  thumbtanic  creators to stoop so low to make jabs at a respected actress just because she  heaven forbid  doesn t starve herself into the model of ideal modern beauty my favorite part was the line that goes something like   hey  i have a great idea  let s swim over to this makeshift raft that not_one else seems to see   thirty seconds of amusement out of a 26 minute movie does not_redeem its value,0,1,0.3909398286945514
this was a less than exciting short film i saw between features on turner classic movies recently  while the film popped out due to its very intense technicolor  the film itself just wasn t that moving and at times the plot looked pretty cheesy  like this was made for classroom use and capturing the attention of a wider audience wasn t even a consideration  in particular  i really hated how many times in the film things were reiterated  such as when the characters talked to her  they usually said  clara barton  instead of  ma am    miss barton  or  clara   plus  one sickly confederate soldier said that he was a  johnny reb  a confederate a rebel       almost like he was the cartoon character mojo jojo from the powerpuff girls  this was just sloppy writing  period it was interesting to see john hamilton  later   perry white  on the superman tv show  in a beard as president garfield  yep  it s him under that beard,0,1,0.3952584522455576
